CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.14424765110015869" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.038894802331924438" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.013175706379115582" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.012066804803907871" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.011993442662060261" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.014326000586152077" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.014511343091726303" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.02490122988820076" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.036284346133470535" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.99322+(3.07549e-05*(log(x+19)*(log(x+18)*(3-(10.7438*log(x+18)))))))+0.057699061930179596" 
0, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))" 
0, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))" 
0, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.101065494120121)" 
0, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.038077894598245621)" 
0, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.054654762148857117)" 
0, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.045098289847373962)" 
0, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.068766988813877106)" 
0, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.088550135493278503)" 
0, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.17558567225933075)" 
0, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.1204739511013031)" 
0, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.1500774621963501)" 
0, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.040426198393106461)" 
0, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.015231157653033733)" 
0, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.021861905232071877)" 
0, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.018039315938949585)" 
0, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.027506796643137932)" 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.035420052707195282)" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.0702342689037323)" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.04818958044052124)" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.08953+((-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18)))))))-0.0600309818983078)" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.101065494120121" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.038077894598245621" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.054654762148857117" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.045098289847373962" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.068766988813877106" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.088550135493278503" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.17558567225933075" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.1204739511013031" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.1500774621963501" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.040426198393106461" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.015231157653033733" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.021861905232071877" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.018039315938949585" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.027506796643137932" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.035420052707195282" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.0702342689037323" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.04818958044052124" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.08953+(-(0.00404567*(log(x+19)*(log(x+18)*(3-(0.307347*log(x+18))))))))+0.0600309818983078" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x)))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x)))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.13867196440696716" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.043508168309926987" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.046609766781330109" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.039300654083490372" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.05079253762960434" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.053998805582523346" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.12237370014190674" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.13825799524784088" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.17362706363201141" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.046223990619182587" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.014502722769975662" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.015536588616669178" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.013100218027830124" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.016930846497416496" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.017999602481722832" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.040791232138872147" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.04608599841594696" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))-0.057875689119100571" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.13867196440696716" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.043508168309926987" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.046609766781330109" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.039300654083490372" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.05079253762960434" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.053998805582523346" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.12237370014190674" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.13825799524784088" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.17362706363201141" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.046223990619182587" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.014502722769975662" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.015536588616669178" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.013100218027830124" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.016930846497416496" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.017999602481722832" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.040791232138872147" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.04608599841594696" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.958956*((1.+(0.0089043*x))/(1.+(0.00949562*x))))+0.057875689119100571" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x)))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x)))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.1416098028421402" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.054151542484760284" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.094946600496768951" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.071380883455276489" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.10465972125530243" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.1379469633102417" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.21197323501110077" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.1579434871673584" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.18662223219871521" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.047203268855810165" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.018050514161586761" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.031648866832256317" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.023793628439307213" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.034886572510004044" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.045982323586940765" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.070657745003700256" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.052647829055786133" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))-0.062207411974668503" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.1416098028421402" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.054151542484760284" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.094946600496768951" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.071380883455276489" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.10465972125530243" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.1379469633102417" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.21197323501110077" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.1579434871673584" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.18662223219871521" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.047203268855810165" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.018050514161586761" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.031648866832256317" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.023793628439307213" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.034886572510004044" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.045982323586940765" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.070657745003700256" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.052647829055786133" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.983924*((1.+(0.0564845*x))/(1.+(0.0608944*x))))+0.062207411974668503" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x)))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x)))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.15860944986343384" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.052363269031047821" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.078714929521083832" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.056383427232503891" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.069575868546962738" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.091026715934276581" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.933622*((1.+(0.00378986*x))/(1.+(0.00421079*x))))-0.142464280128479" 
